RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
394848,210,"Medford, OR",msa,OR,376300.0,379333.0,382667.0,389333.0,395133.0,394800.0,390800.0,388333.0,388667.0,391300.0,391467.0,391433.0,390930.0,394430.0,401113.0,406650.0,406617.0,402247.0,397147.0,392180.0,389567.0,386167.0,382833.0,382833.0,389667.0,397967.0,407017.0,412017.0,420350.0,423300.0,428300.0,431667.0,439333.0,439317.0,444317.0,443317.0,443333.0,443000.0,445917.0,453883.0,460550.0,467633.0,468000.0,470000.0,470000.0,475000.0,476667.0,483333.0,491633.0,504633.0,514633.0,523000.0,516333.0,503000.0,498000.0,498000.0,502667.0,497667.0,493000.0,491983.0,493550.0,498550.0,504900.0,508000.0,511333.0,511333.0,515000.0,511667.0,505000.0,498000.0,490833.0,492317.0,492317.0,504150.0
845164,211,"Lebanon, NH",msa,NH,249900.0,249600.0,251300.0,254333.0,254333.0,252467.0,249467.0,249800.0,250000.0,253000.0,256000.0,261333.0,264967.0,267972.0,268972.0,268955.0,269283.0,267950.0,266500.0,265167.0,263467.0,263300.0,264217.0,269083.0,274050.0,279800.0,284933.0,290717.0,292383.0,294083.0,291333.0,291333.0,289333.0,287817.0,281816.0,281966.0,293483.0,311117.0,327867.0,334533.0,335733.0,328833.0,322467.0,321283.0,324617.0,330983.0,339000.0,349000.0,362333.0,365967.0,371300.0,371300.0,377967.0,382400.0,389067.0,395433.0,394333.0,391833.0,392166.0,401333.0,413333.0,419967.0,425767.0,429900.0,432933.0,432633.0,429333.0,436300.0,436300.0,442933.0,442933.0,449750.0,449750.0,449750.0
394459,212,"Charlottesville, VA",msa,VA,364963.0,365800.0,367500.0,368833.0,371000.0,367633.0,367933.0,369654.0,373171.0,374171.0,374450.0,377300.0,382967.0,391150.0,396150.0,398833.0,395650.0,393733.0,394083.0,397083.0,399000.0,397130.0,397430.0,404397.0,411600.0,418267.0,419967.0,427967.0,429633.0,432967.0,432724.0,437182.0,433829.0,429404.0,416630.0,414650.0,411283.0,415450.0,408367.0,403067.0,397250.0,394667.0,394667.0,396333.0,399667.0,400000.0,406633.0,414967.0,421600.0,423300.0,431300.0,440667.0,448667.0,440667.0,438000.0,438333.0,446633.0,449867.0,441533.0,441233.0,449667.0,471333.0,480000.0,480000.0,475000.0,466667.0,465667.0,472333.0,480667.0,468667.0,453667.0,454333.0,474000.0,494817.0
394763,213,"Lake Charles, LA",msa,LA,221300.0,222967.0,225550.0,225583.0,226500.0,226083.0,226083.0,225167.0,225000.0,224967.0,224933.0,224900.0,225600.0,227300.0,230573.0,232407.0,231540.0,228300.0,225530.0,223063.0,221063.0,218533.0,216867.0,215517.0,214983.0,214706.0,216056.0,217689.0,219633.0,219967.0,221667.0,223167.0,223333.0,221667.0,221133.0,224267.0,224267.0,223267.0,216717.0,210017.0,208383.0,211600.0,216633.0,213300.0,208300.0,204933.0,203267.0,204800.0,206333.0,208500.0,207000.0,212167.0,218300.0,221633.0,219933.0,219933.0,223267.0,224967.0,225000.0,224967.0,223300.0,223300.0,223300.0,226467.0,226467.0,226000.0,222833.0,221167.0,221500.0,221917.0,221917.0,223717.0,226633.0,229933.0
394773,214,"Las Cruces, NM",msa,NM,202212.0,202283.0,207250.0,212283.0,213133.0,208262.0,206262.0,203096.0,203000.0,202492.0,207217.0,213875.0,218050.0,220825.0,222433.0,224157.0,225887.0,227287.0,228345.0,228781.0,229081.0,230950.0,230950.0,234317.0,236000.0,241000.0,245983.0,252967.0,254967.0,254650.0,251000.0,250983.0,249617.0,259617.0,269617.0,271317.0,269717.0,263033.0,269700.0,269467.0,272800.0,272767.0,272267.0,272967.0,269667.0,272300.0,278267.0,286567.0,288267.0,287633.0,290667.0,295333.0,299333.0,305333.0,314000.0,324000.0,336650.0,346650.0,346617.0,336633.0,327967.0,332833.0,340483.0,349133.0,350950.0,351600.0,350117.0,348450.0,346817.0,345975.0,347658.0,351288.0,351463.0,351430.0
394464,215,"Chico, CA",msa,CA,289333.0,300900.0,309567.0,313733.0,309000.0,306833.0,302667.0,302800.0,304383.0,317217.0,328917.0,337583.0,337833.0,342833.0,353083.0,358333.0,358000.0,351000.0,349000.0,347333.0,344000.0,340967.0,339633.0,339967.0,346666.0,361666.0,378000.0,391000.0,392500.0,395833.0,387833.0,387667.0,381000.0,382333.0,379333.0,383833.0,390500.0,400500.0,410333.0,420650.0,422467.0,423133.0,422633.0,425817.0,430817.0,428417.0,425750.0,421083.0,423983.0,434983.0,442983.0,448000.0,447667.0,441333.0,434667.0,424975.0,418308.0,409975.0,403300.0,399633.0,403800.0,410167.0,410500.0,409667.0,409967.0,416600.0,413267.0,410783.0,410799.0,417408.0,416258.0,409358.0,411083.0,418583.0
394681,216,"Hilton Head Island, SC",msa,SC,398950.0,398633.0,398800.0,398500.0,398833.0,399083.0,402750.0,402750.0,403000.0,399666.0,398664.0,396998.0,396965.0,401300.0,406300.0,412667.0,416000.0,419300.0,421267.0,423267.0,426300.0,426333.0,422967.0,419800.0,417800.0,417800.0,414633.0,413300.0,414667.0,415312.0,409979.0,403312.0,399000.0,399333.0,399567.0,398233.0,399900.0,408300.0,420800.0,439133.0,446646.0,457446.0,453780.0,460895.0,460928.0,461262.0,451650.0,456650.0,473317.0,501667.0,530000.0,545817.0,554150.0,554150.0,563333.0,574997.0,579997.0,581330.0,576167.0,581167.0,581167.0,586333.0,586333.0,591667.0,593000.0,586333.0,583000.0,585000.0,591667.0,588333.0,583317.0,575817.0,583817.0,592299.0
394346,217,"Athens, GA",msa,GA,262400.0,265400.0,269467.0,275767.0,276612.0,273278.0,269978.0,269600.0,269300.0,270825.0,270825.0,272825.0,276617.0,282983.0,287156.0,285506.0,282172.0,278000.0,276333.0,273300.0,273267.0,273933.0,278933.0,283800.0,289767.0,291433.0,294233.0,292567.0,292567.0,284900.0,279083.0,276950.0,281650.0,287167.0,292333.0,296000.0,299633.0,299633.0,305967.0,307650.0,311317.0,304950.0,307465.0,311132.0,316165.0,320333.0,321667.0,320000.0,328000.0,336333.0,346333.0,343333.0,340000.0,342667.0,346000.0,349300.0,349633.0,350450.0,353450.0,353783.0,352633.0,354667.0,361000.0,367967.0,376267.0,379900.0,386267.0,382800.0,382500.0,377817.0,376317.0,374983.0,383300.0,394633.0
394765,218,"Lake Havasu City, AZ",msa,AZ,227650.0,232617.0,231300.0,238267.0,244633.0,252933.0,257967.0,263267.0,264967.0,263300.0,261667.0,263300.0,266600.0,271567.0,273267.0,276633.0,278300.0,281600.0,284750.0,286376.0,288059.0,291242.0,292633.0,292108.0,287442.0,286092.0,284967.0,288267.0,298967.0,307267.0,312300.0,308300.0,304979.0,301646.0,299646.0,292966.0,286267.0,286567.0,299925.0,314925.0,327792.0,331100.0,329467.0,324933.0,321633.0,316633.0,308300.0,297215.0,295515.0,300515.0,309917.0,318283.0,326467.0,335442.0,340408.0,338925.0,334633.0,329633.0,324633.0,315800.0,312167.0,310367.0,311200.0,306317.0,301447.0,299780.0,309663.0,322583.0,338917.0,342550.0,342633.0,341950.0,346300.0,353267.0
394485,219,"Columbia, MO",msa,MO,224817.0,234783.0,243083.0,249900.0,247767.0,244133.0,240800.0,237967.0,234892.0,233226.0,231526.0,231567.0,232433.0,235767.0,238633.0,239133.0,238833.0,239333.0,239333.0,239633.0,239600.0,241017.0,236050.0,236048.0,237465.0,249098.0,252433.0,258267.0,258300.0,264667.0,258417.0,250050.0,240017.0,237900.0,239600.0,241933.0,250267.0,260267.0,264967.0,260000.0,256483.0,253117.0,252783.0,247467.0,242333.0,234333.0,234833.0,237500.0,250833.0,264167.0,279967.0,287783.0,287783.0,288650.0,288458.0,291792.0,287625.0,290000.0,288300.0,286633.0,284133.0,290800.0,304133.0,315133.0,320133.0,323467.0,327050.0,332050.0,337017.0,339900.0,338267.0,337967.0,342333.0,354833.0
395114,220,"Springfield, IL",msa,IL,144833.0,148133.0,149133.0,151133.0,151133.0,151100.0,149917.0,149917.0,149783.0,149300.0,147667.0,146150.0,146617.0,150783.0,154133.0,155800.0,155467.0,155433.0,154767.0,152567.0,147767.0,143433.0,139783.0,140283.0,145317.0,151000.0,155333.0,153633.0,152717.0,147683.0,144350.0,136567.0,129900.0,120833.0,114167.0,110867.0,112967.0,116333.0,122967.0,129867.0,134867.0,137400.0,133300.0,129033.0,123167.0,117933.0,117167.0,115533.0,121600.0,131300.0,142133.0,148800.0,149100.0,153233.0,159900.0,160767.0,155800.0,145800.0,139600.0,137900.0,136733.0,140433.0,150433.0,157450.0,162417.0,163117.0,163933.0,165533.0,164833.0,163199.0,161450.0,154817.0,159800.0,161650.0
394691,221,"Houma, LA",msa,LA,177467.0,178933.0,179933.0,180967.0,182250.0,183883.0,182717.0,180800.0,179150.0,179317.0,179983.0,181667.0,183500.0,188467.0,191633.0,194767.0,194800.0,194933.0,193267.0,193933.0,194633.0,195000.0,193567.0,191200.0,190533.0,190383.0,192067.0,194067.0,193300.0,191317.0,187983.0,187667.0,188000.0,189667.0,189667.0,191000.0,193667.0,197083.0,198833.0,202650.0,205647.0,207563.0,207747.0,204167.0,210833.0,215800.0,219967.0,219967.0,222000.0,230333.0,237000.0,243333.0,242333.0,239000.0,233000.0,232333.0,231000.0,228667.0,225300.0,223300.0,222283.0,227317.0,230650.0,234967.0,233300.0,229967.0,226667.0,226333.0,228000.0,229667.0,228333.0,225000.0,223333.0,223333.0
394872,222,"Monroe, LA",msa,LA,200433.0,200467.0,202167.0,205000.0,208125.0,206458.0,203125.0,199967.0,199717.0,199717.0,200417.0,202583.0,207583.0,213250.0,216333.0,217550.0,216217.0,216217.0,213333.0,208333.0,206250.0,207400.0,207400.0,204450.0,201633.0,203117.0,206117.0,207283.0,208467.0,209500.0,210000.0,212333.0,214333.0,215483.0,213817.0,209983.0,207167.0,211783.0,219617.0,227617.0,228000.0,226333.0,225000.0,221667.0,217500.0,209150.0,204567.0,206967.0,219483.0,225733.0,229250.0,226750.0,232417.0,231667.0,230000.0,224150.0,222983.0,221283.0,221467.0,221633.0,224667.0,224667.0,226000.0,224667.0,227333.0,227333.0,230667.0,233000.0,234282.0,232282.0,228949.0,226333.0,228333.0,231667.0
394565,223,"Elkhart, IN",msa,IN,152100.0,158233.0,167933.0,176267.0,184600.0,187233.0,187233.0,183900.0,183233.0,183233.0,183233.0,184017.0,184050.0,185750.0,185317.0,186950.0,188583.0,189600.0,189450.0,186117.0,181450.0,174933.0,172600.0,172600.0,176780.0,184113.0,190780.0,202967.0,208000.0,211317.0,201617.0,193433.0,188117.0,184783.0,181633.0,180100.0,181800.0,188783.0,198950.0,208917.0,219767.0,221450.0,221483.0,216567.0,212917.0,209567.0,201283.0,196617.0,199967.0,214417.0,229417.0,240750.0,242967.0,242967.0,237433.0,235800.0,235767.0,238117.0,239417.0,236100.0,238783.0,242450.0,249133.0,251633.0,255000.0,254833.0,253167.0,249667.0,246467.0,244950.0,245083.0,248350.0,254033.0,260700.0
394726,224,"Johnson City, TN",msa,TN,198267.0,203083.0,208117.0,214650.0,216500.0,214800.0,211717.0,213050.0,215833.0,217750.0,213050.0,206933.0,204750.0,209450.0,214817.0,218333.0,221967.0,222300.0,220600.0,218967.0,219933.0,223267.0,224900.0,231567.0,235900.0,240933.0,242600.0,246267.0,246233.0,244267.0,239633.0,234667.0,231333.0,229667.0,228000.0,226000.0,225667.0,229667.0,238500.0,242167.0,243167.0,243333.0,243300.0,246267.0,242933.0,246200.0,246233.0,249533.0,251300.0,267950.0,284617.0,296250.0,296267.0,296267.0,299600.0,308100.0,308100.0,306767.0,298567.0,305517.0,313383.0,323417.0,328167.0,335814.0,342464.0,347131.0,349412.0,345078.0,338712.0,330617.0,324967.0,323333.0,323333.0,330000.0
395247,225,"Yuma, AZ",msa,AZ,182050.0,184750.0,186633.0,189300.0,191600.0,192933.0,192900.0,190933.0,192933.0,196267.0,197917.0,197850.0,201183.0,207200.0,212237.0,214237.0,215037.0,215100.0,218100.0,221633.0,225950.0,224317.0,219615.0,215299.0,217132.0,224667.0,227967.0,227800.0,226600.0,228267.0,226267.0,222933.0,221300.0,223405.0,227772.0,232772.0,239333.0,246667.0,253333.0,258217.0,256883.0,256850.0,258633.0,264967.0,266967.0,269450.0,272750.0,279117.0,284967.0,292667.0,297667.0,300967.0,298633.0,298300.0,298300.0,299600.0,299900.0,299267.0,297633.0,296000.0,295000.0,296167.0,304500.0,312816.0,319650.0,321283.0,322933.0,324933.0,324967.0,325000.0,323317.0,321317.0,320800.0,324967.0
394623,226,"Gainesville, GA",msa,GA,326450.0,331383.0,336567.0,344900.0,348300.0,348300.0,346600.0,339950.0,335433.0,333100.0,331450.0,333967.0,333655.0,341655.0,344288.0,345298.0,342298.0,339632.0,337300.0,333967.0,330667.0,329633.0,327933.0,326600.0,329933.0,333480.0,335147.0,338480.0,341633.0,342605.0,335972.0,327222.0,322883.0,322626.0,324193.0,327559.0,332816.0,341666.0,348333.0,349967.0,349967.0,346633.0,343333.0,343083.0,346417.0,349750.0,344967.0,341633.0,345967.0,358333.0,373483.0,385483.0,393150.0,396333.0,395000.0,395000.0,392950.0,389433.0,384400.0,381417.0,386600.0,401467.0,414333.0,424317.0,427817.0,429950.0,427467.0,422117.0,415483.0,414483.0,421317.0,432950.0,446333.0,453183.0
394716,227,"Jacksonville, NC",msa,NC,168917.0,172108.0,174308.0,175742.0,177083.0,177917.0,180500.0,180967.0,181267.0,179933.0,183033.0,188067.0,192900.0,194833.0,194667.0,193167.0,191467.0,189133.0,188467.0,186800.0,185633.0,184600.0,184300.0,185967.0,190000.0,195717.0,201050.0,201550.0,198833.0,194400.0,191567.0,188900.0,187500.0,185833.0,185800.0,186600.0,191567.0,198267.0,206600.0,211600.0,214933.0,211633.0,210000.0,208333.0,212667.0,211333.0,216967.0,222633.0,232300.0,238333.0,245000.0,255000.0,264458.0,269425.0,268758.0,266967.0,270150.0,275783.0,277783.0,275383.0,277083.0,285417.0,294667.0,299633.0,299933.0,299900.0,298933.0,293933.0,287300.0,283300.0,282650.0,284317.0,288983.0,296333.0
394597,228,"Florence, SC",msa,SC,161427.0,166410.0,172110.0,172283.0,172267.0,171933.0,173600.0,173600.0,169933.0,165933.0,162600.0,162600.0,164933.0,172800.0,179467.0,185498.0,185982.0,186465.0,183767.0,184059.0,183576.0,185618.0,186976.0,186904.0,186528.0,186528.0,191600.0,192633.0,190667.0,187317.0,189633.0,190617.0,189133.0,184150.0,181166.0,175967.0,175633.0,177950.0,181067.0,181067.0,179383.0,181300.0,186933.0,188600.0,190933.0,194117.0,201150.0,200450.0,198600.0,199933.0,209867.0,209900.0,212900.0,212983.0,224617.0,227617.0,225933.0,219267.0,212417.0,212417.0,214017.0,219532.0,221232.0,226298.0,234633.0,241300.0,244000.0,240300.0,235300.0,225967.0,219967.0,218300.0,224967.0,230000.0
394680,229,"Hilo, HI",msa,HI,477981.0,477648.0,483000.0,483000.0,481667.0,478000.0,476333.0,468000.0,459833.0,462167.0,470500.0,475667.0,473000.0,473000.0,464633.0,458283.0,449450.0,449150.0,445833.0,446333.0,449000.0,453167.0,456500.0,457500.0,456500.0,445667.0,440333.0,440500.0,450666.0,454333.0,464000.0,474417.0,487750.0,491250.0,491000.0,485983.0,481150.0,468317.0,471333.0,475333.0,490333.0,492333.0,505000.0,506333.0,507667.0,507667.0,511000.0,514333.0,511000.0,507667.0,521262.0,547928.0,581562.0,597967.0,597967.0,590167.0,577983.0,575983.0,575483.0,586000.0,588000.0,591300.0,584967.0,582633.0,582667.0,583833.0,574167.0,565667.0,572500.0,586000.0,611167.0,618167.0,625000.0,621667.0
395118,230,"St. Cloud, MN",msa,MN,199633.0,208300.0,214967.0,218267.0,219900.0,219750.0,218083.0,216450.0,214933.0,213298.0,211598.0,209931.0,213267.0,218283.0,223317.0,224983.0,223333.0,221633.0,219933.0,218233.0,216567.0,215900.0,217567.0,224233.0,231567.0,240933.0,242600.0,242600.0,241567.0,241567.0,241567.0,236567.0,231600.0,228267.0,228300.0,233267.0,236633.0,241633.0,248300.0,250267.0,251750.0,248450.0,249783.0,249933.0,249600.0,249300.0,250967.0,251267.0,256567.0,268233.0,279917.0,286616.0,283283.0,281600.0,282600.0,285633.0,288667.0,284333.0,277967.0,273300.0,281600.0,291600.0,299900.0,298183.0,303183.0,303217.0,304933.0,296600.0,293233.0,289750.0,288083.0,288083.0,293266.0,304783.0
395011,231,"Racine, WI",msa,WI,220033.0,205033.0,208133.0,223283.0,229950.0,229950.0,224933.0,221600.0,219900.0,218233.0,211500.0,209833.0,213200.0,223266.0,228266.0,229900.0,229100.0,228950.0,225650.0,223117.0,216600.0,209933.0,203267.0,202533.0,209017.0,218717.0,227783.0,232933.0,233267.0,229933.0,217467.0,199967.0,184967.0,179100.0,183233.0,183267.0,189933.0,199933.0,214933.0,226633.0,228817.0,221317.0,208733.0,198217.0,195683.0,194600.0,192300.0,190083.0,188717.0,187717.0,191300.0,196333.0,204633.0,204967.0,206633.0,208333.0,211667.0,211633.0,209967.0,211617.0,220617.0,231450.0,248117.0,254117.0,264917.0,268267.0,274967.0,275000.0,274333.0,271000.0,263483.0,262450.0,267417.0,283233.0
394380,232,"Bend, OR",msa,OR,449756.0,456256.0,461266.0,468133.0,471633.0,474967.0,475000.0,475000.0,475000.0,478417.0,483383.0,488350.0,491567.0,494767.0,498100.0,499467.0,499600.0,499300.0,499300.0,497667.0,496332.0,499665.0,500815.0,502150.0,495483.0,495667.0,499308.0,512642.0,524475.0,537500.0,549333.0,560333.0,580333.0,,622667.0,613000.0,584000.0,588300.0,611300.0,632967.0,664650.0,679967.0,696633.0,696650.0,698000.0,711167.0,712500.0,712667.0,707833.0,716500.0,733000.0,737667.0,737667.0,721300.0,696633.0,673300.0,656333.0,651167.0,649167.0,655833.0,662667.0,679665.0,706332.0,741332.0,758833.0,762483.0,758650.0,756150.0,744500.0,736000.0,726667.0,729083.0,733067.0,752400.0
395047,233,"Saginaw, MI",msa,MI,106101.0,102468.0,107801.0,113933.0,119233.0,122017.0,123017.0,123350.0,123417.0,123417.0,121417.0,119900.0,120900.0,124233.0,127567.0,129900.0,129583.0,128308.0,126642.0,124242.0,122183.0,117883.0,113933.0,112267.0,111567.0,112417.0,116317.0,121317.0,125500.0,126600.0,128283.0,129917.0,129933.0,128250.0,124917.0,124100.0,125767.0,132133.0,139633.0,146300.0,148300.0,144933.0,141600.0,139900.0,138267.0,134633.0,129667.0,127817.0,129800.0,138100.0,147767.0,157750.0,164417.0,164250.0,162583.0,159100.0,156117.0,152650.0,147733.0,144700.0,140533.0,142267.0,148933.0,152933.0,155300.0,151967.0,153967.0,151600.0,151600.0,151083.0,148597.0,148597.0,149931.0,157417.0
395202,234,"Warner Robins, GA",msa,GA,159850.0,165150.0,170617.0,171583.0,171583.0,171433.0,172050.0,172083.0,168883.0,164283.0,160917.0,161250.0,166767.0,170100.0,173800.0,173933.0,173933.0,170600.0,173967.0,178667.0,182667.0,180967.0,180600.0,180933.0,183967.0,186083.0,191050.0,193217.0,193467.0,193000.0,191133.0,190433.0,184433.0,180800.0,175833.0,177150.0,181883.0,192517.0,192700.0,197600.0,192967.0,199533.0,196717.0,198883.0,198800.0,195617.0,192900.0,190783.0,194983.0,206920.0,217553.0,227387.0,232300.0,233967.0,229933.0,229967.0,234100.0,243800.0,245449.0,245466.0,246116.0,253800.0,262983.0,267667.0,268333.0,268083.0,272750.0,269417.0,268083.0,263383.0,260046.0,256630.0,251663.0,251667.0
395151,235,"Terre Haute, IN",msa,IN,89967.0,99033.0,107367.0,113933.0,114000.0,115667.0,114767.0,113767.0,112100.0,111567.0,111350.0,110633.0,110667.0,110917.0,110000.0,109667.0,111333.0,114333.0,116483.0,114983.0,108617.0,103133.0,99617.0,100133.0,100467.0,110450.0,123117.0,136450.0,139784.0,136600.0,132517.0,127517.0,125517.0,124567.0,123350.0,125350.0,127550.0,130433.0,133133.0,135950.0,138817.0,139450.0,139467.0,143267.0,144600.0,141917.0,133583.0,128917.0,128267.0,131633.0,138300.0,144950.0,149950.0,149950.0,149933.0,149933.0,148300.0,149150.0,147483.0,149117.0,149633.0,155783.0,164117.0,171117.0,173267.0,167467.0,164100.0,158283.0,162267.0,160600.0,164783.0,163300.0,166483.0,168400.0
395162,236,"Torrington, CT",msa,CT,323967.0,330600.0,328117.0,324933.0,326300.0,328633.0,331967.0,330300.0,329600.0,329600.0,330917.0,334250.0,338450.0,343800.0,345333.0,346167.0,346133.0,344300.0,344267.0,342592.0,347892.0,349558.0,351567.0,349900.0,353267.0,359617.0,365983.0,370983.0,373150.0,376783.0,381750.0,385233.0,387933.0,395300.0,399667.0,403333.0,399300.0,399600.0,399900.0,399900.0,399600.0,396267.0,394933.0,394933.0,393267.0,391267.0,389933.0,394950.0,392483.0,387150.0,386833.0,395967.0,402967.0,403267.0,408300.0,412300.0,412300.0,403967.0,403267.0,414950.0,431617.0,448300.0,459650.0,462950.0,459300.0,463800.0,467133.0,473800.0,482100.0,488467.0,481800.0,459333.0,446333.0,462999.0
395009,237,"Punta Gorda, FL",msa,FL,249800.0,249767.0,249800.0,249967.0,251500.0,251467.0,253100.0,254650.0,258683.0,263650.0,267100.0,269733.0,268433.0,266933.0,265267.0,266303.0,267470.0,269136.0,269220.0,269686.0,272720.0,279300.0,282666.0,281333.0,276300.0,272933.0,271233.0,269900.0,269600.0,267900.0,266267.0,263083.0,261450.0,263283.0,263133.0,259833.0,254633.0,256633.0,261533.0,259867.0,254833.0,249933.0,249967.0,253300.0,256633.0,256600.0,253267.0,249900.0,259600.0,272933.0,289633.0,303267.0,313300.0,320133.0,320150.0,313483.0,303283.0,291633.0,291600.0,301600.0,316600.0,329217.0,335883.0,339183.0,339900.0,339900.0,341600.0,344967.0,351667.0,356983.0,363317.0,364983.0,364565.0,358231.0
394386,239,"Billings, MT",msa,MT,268250.0,273300.0,277633.0,279267.0,279267.0,278267.0,276617.0,273817.0,272117.0,270433.0,268267.0,266633.0,266633.0,271600.0,278233.0,282750.0,282783.0,281117.0,279633.0,278767.0,277100.0,277100.0,275633.0,274000.0,274300.0,278133.0,286467.0,298133.0,309933.0,319917.0,319950.0,321450.0,321467.0,324800.0,323317.0,311317.0,302317.0,296500.0,309833.0,318833.0,326333.0,325000.0,329667.0,337333.0,342333.0,345533.0,351200.0,357117.0,365917.0,370900.0,392983.0,411300.0,425983.0,422467.0,412450.0,404450.0,401800.0,401800.0,398433.0,396267.0,402933.0,412950.0,426583.0,435250.0,450267.0,453633.0,457333.0,452300.0,451783.0,444433.0,437767.0,435783.0,440767.0,447467.0
395018,240,"Redding, CA",msa,CA,299600.0,299900.0,302933.0,302967.0,302667.0,299333.0,299300.0,299600.0,302100.0,304550.0,308250.0,309583.0,307500.0,306833.0,309997.0,316297.0,319297.0,317633.0,317633.0,316615.0,318182.0,317882.0,319233.0,319000.0,322600.0,329567.0,334900.0,341600.0,346600.0,358217.0,364583.0,364217.0,360600.0,360600.0,359300.0,359633.0,361633.0,374600.0,386267.0,394567.0,396783.0,396750.0,396450.0,397950.0,399617.0,399917.0,406267.0,414633.0,427500.0,430833.0,438767.0,434267.0,427933.0,413333.0,408300.0,404633.0,402600.0,399117.0,399117.0,399150.0,399000.0,401000.0,409667.0,418333.0,424783.0,429450.0,427750.0,422633.0,409600.0,405967.0,405300.0,405000.0,408333.0,414333.0
394748,241,"Kingston, NY",msa,NY,261333.0,266633.0,271633.0,274967.0,276333.0,280333.0,283667.0,287000.0,287667.0,289000.0,285967.0,284633.0,281600.0,283267.0,287267.0,295633.0,304667.0,308667.0,307000.0,302666.0,299333.0,299000.0,298667.0,298500.0,301983.0,309283.0,318117.0,324633.0,327667.0,335667.0,342333.0,349333.0,349633.0,352967.0,352967.0,355333.0,352300.0,352300.0,349967.0,356667.0,365150.0,375149.0,381483.0,384666.0,384483.0,384817.0,386863.0,393680.0,396997.0,405767.0,419117.0,435800.0,446617.0,449633.0,449633.0,449667.0,449667.0,448000.0,434483.0,426483.0,424483.0,446333.0,465833.0,486133.0,494433.0,499433.0,501967.0,501667.0,501833.0,499000.0,499300.0,498383.0,497467.0,497498.0
394960,242,"Panama City, FL",msa,FL,266900.0,273267.0,277967.0,280417.0,282417.0,284083.0,286333.0,289567.0,292900.0,296341.0,296691.0,298358.0,298550.0,299933.0,299900.0,299900.0,298233.0,294900.0,291267.0,286300.0,282967.0,279633.0,277967.0,276333.0,276333.0,279167.0,283650.0,287508.0,291342.0,293492.0,294800.0,294767.0,294467.0,294633.0,293458.0,292091.0,292091.0,298267.0,,328933.0,345600.0,361967.0,372633.0,382333.0,377667.0,371333.0,361667.0,371667.0,383333.0,403333.0,414967.0,432967.0,442967.0,448300.0,441933.0,433900.0,426933.0,426633.0,426000.0,426000.0,423733.0,424067.0,424067.0,427633.0,430633.0,430933.0,429267.0,424600.0,422600.0,418967.0,417267.0,410633.0,409933.0,411300.0
394729,243,"Joplin, MO",msa,MO,136670.0,138370.0,140957.0,142291.0,143934.0,143959.0,144974.0,145250.0,145250.0,145219.0,144933.0,148233.0,151600.0,153267.0,151633.0,149933.0,149933.0,149900.0,149900.0,149683.0,149350.0,149350.0,151100.0,151933.0,151933.0,150400.0,149933.0,153267.0,155800.0,160767.0,166633.0,171300.0,171333.0,165466.0,159933.0,158266.0,161600.0,169933.0,176433.0,176433.0,170550.0,167350.0,169017.0,172233.0,174933.0,175967.0,181967.0,189267.0,196250.0,199616.0,197540.0,195610.0,193166.0,194942.0,202222.0,207667.0,209665.0,204632.0,203965.0,210633.0,223967.0,234656.0,242656.0,245989.0,247966.0,243300.0,240966.0,239287.0,242587.0,243253.0,243267.0,241600.0,236633.0,233270.0
394539,244,"Dover, DE",msa,DE,221533.0,224933.0,230867.0,234200.0,235867.0,234967.0,234933.0,233267.0,231600.0,229963.0,229663.0,229630.0,231267.0,237567.0,243583.0,248583.0,249250.0,249333.0,248517.0,243550.0,240483.0,237967.0,241117.0,241283.0,241650.0,243500.0,246967.0,249967.0,253267.0,254800.0,258133.0,256500.0,257000.0,253667.0,255333.0,256483.0,264816.0,274633.0,288117.0,293083.0,294933.0,294933.0,298300.0,299933.0,293300.0,284967.0,281333.0,287300.0,303933.0,312600.0,319633.0,319667.0,324667.0,328000.0,331333.0,328000.0,320000.0,312750.0,311083.0,316050.0,323300.0,331413.0,338079.0,342746.0,344633.0,346483.0,345450.0,347117.0,348300.0,353000.0,359667.0,363333.0,368333.0,369269.0
